year,award,outcome,title,author,published
1979,Best Short Story,Finalist,“The Extraordinary Voyages of Amélie Bertrand”,Joanna Russ,The Magazine of Fantasy and Science Fiction
1979,Best Short Story,Finalist,“Red as Blood”,Tanith Lee,The Magazine of Fantasy and Science Fiction
1979,Best Short Story,Finalist,“The Way of Cross and Dragon”,George R. R. Martin,Omni
1978,Best Novel,Finalist,The Faded Sun: Kesrith,C. J. Cherryh,Galaxy Science Fiction
1978,Best Novel,Finalist,Strangers,Gardner Dozois,Berkley/Putnam
1978,Best Novel,Winner,Dreamsnake,Vonda N. Mcintyre,Houghton Mifflin
1978,Best Novel,Finalist,Blind Voices,Tom Reamy,Berkley/Putnam
1978,Best Novel,Finalist,Kalki,Gore Vidal,Random House
1978,Best Novella,Winner,“The Persistence of Vision”,John Varley,The Magazine of Fantasy and Science Fiction
1978,Best Novella,Finalist,“Seven American Nights”,Gene Wolfe,no publishing information available
1978,Best Novelette,Finalist,“Mikal’s Songbird”,Orson Scott Card,Analog
1978,Best Novelette,Winner,"“A Glow of Candles, A Unicorn’s Eye”",Charles L. Grant,no publishing information available
1978,Best Novelette,Finalist,“Devil You Don’t Know”,Dean Ing,Analog
1978,Best Short Story,Finalist,“Cassandra”,C. J. Cherryh,The Magazine of Fantasy and Science Fiction
1978,Best Short Story,Finalist,“A Quiet Revolution for Death”,Jack Dann,no publishing information available
1978,Best Short Story,Winner,“Stone”,Edward Bryant,The Magazine of Fantasy and Science Fiction
1977,Best Novel,Finalist,In the Ocean of Night,Gregory Benford,Dial Press
1977,Best Novel,Finalist,Moonstar Odyssey,David Gerrold,NAL/Signet
1977,Best Novel,Winner,Gateway,Frederik Pohl,Galaxy Science Fiction
1977,Best Novel,Finalist,Sword of the Demon,Richard Lupoff,Harper & Row
1977,Best Novel,Finalist,Cirque,Terry Carr,Bobbs-Merrill
1977,Best Novella,Finalist,“Aztecs”,Vonda N. Mcintyre,no publishing information available
1977,Best Novella,Winner,“Stardance”,Spider Robinson,Jeanne Robinson
1977,Best Novelette,Finalist,“Particle Theory”,Edward Bryant,Analog
1977,Best Novelette,Finalist,“A Rite of Spring”,Fritz Leiber,no publishing information available
1977,Best Novelette,Finalist,“The Stone City”,George R. R. Martin,no publishing information available
1977,Best Novelette,Finalist,“The Ninth Symphony of Ludwig van Beethoven and Other Lost Songs”,Carter Scholz,no publishing information available
1977,Best Novelette,Winner,“The Screwfly Solution”,James Tiptree Jr. ,Analog
1977,Best Short Story,Finalist,“Tin Woodman”,Dennis R. Bailey,Dave Bischoff
1977,Best Short Story,Finalist,“Air Raid”,Herb Boehm,Asimov’s Magazine
1977,Best Short Story,Finalist,“The Hibakusha Gallery”,Edward Bryant,Penthouse
1977,Best Short Story,Winner,“Jeffty is Five”,Harlan Ellison,The Magazine of Fantasy and Science Fiction
1977,Best Short Story,Finalist,“Camera Obscura”,Thomas F. Monteleone,Cosmos
1976,Best Novel,Finalist,Inferno,Larry Niven,Jerry Pournelle
1976,Best Novel,Winner,Man Plus,Frederik Pohl,The Magazine of Fantasy and Science Fiction
1976,Best Novel,Finalist,Islands,Marta Randall,Pyramid
1976,Best Novel,Finalist,Triton,Samuel R. Delany,Bantam
1976,Best Novel,Finalist,Shadrach in the Furnace,Robert Silverberg,Analog
1976,Best Novel,Finalist,Where Late the Sweet Birds Sang,Kate Wilhelm,Harper & Row
1976,Best Novella,Finalist,“The Samurai and the Willows”,Michael Bishop,The Magazine of Fantasy and Science Fiction
1976,Best Novella,Finalist,“Piper at the Gates of Dawn”,Richard Cowper,The Magazine of Fantasy and Science Fiction
1976,Best Novella,Winner,"“Houston, Houston, Do You Read?”",James Tiptree Jr. ,no publishing information available
1976,Best Novella,Finalist,“The Eyeflash Miracles”,Gene Wolfe,no publishing information available
1976,Best Novelette,Winner,“The Bicentennial Man”,Isaac Asimov,no publishing information available
1976,Best Novelette,Finalist,“His Hour Upon the Stage”,Grant Carrington,Amazing Stories
1976,Best Novelette,Finalist,“The Diary of the Rose”,Ursula K. Le Guin,no publishing information available
1976,Best Novelette,Finalist,“Custer’s Last Jump”,Steven Utley,Howard Waldrop
1976,Best Novelette,Finalist,“In the Bowl”,John Varley,The Magazine of Fantasy and Science Fiction
1976,Best Short Story,Winner,“A Crowd of Shadows”,Charles L. Grant,The Magazine of Fantasy and Science Fiction
1976,Best Short Story,Finalist,“Tricentennial”,Joe Haldeman,Analog
1976,Best Short Story,Finalist,“Breath’s a Ware That Will Not Keep”,Thomas F. Monteleone,no publishing information available
1976,Best Short Story,Finalist,“Back to the Stone Age”,Jake Saunders,no publishing information available
1976,Best Short Story,Finalist,“Stone Circle”,Lisa Tuttle,Amazing Stories
1976,Best Short Story,Finalist,“Mary Margaret Road-Grader”,Howard Waldrop,no publishing information available
1975,Best Novel,Finalist,A Midsummer Tempest,Poul Anderson,Doubleday
1975,Best Novel,Finalist,The Computer Connection,Alfred Bester,Analog
1975,Best Novel,Finalist,A Funeral for the Eyes of Fire,Michael Bishop,Ballantine
1975,Best Novel,Finalist,Invisible Cities,Italo Calvino,Harcourt
1975,Best Novel,Finalist,Autumn Angels,Arthur Byron Cover,Pyramid
1975,Best Novel,Finalist,Ragtime,E. L. Doctorow,Random House
1975,Best Novel,Winner,The Forever War,Joe Haldeman,St. Martin’s
1975,Best Novel,Finalist,The Female Man,Joanna Russ,Bantam
1975,Best Novel,Finalist,The Mote in God’s Eye,Larry Niven,Jerry Pournelle
1975,Best Novel,Finalist,The Birthgrave,Tanith Lee,DAW
1975,Best Novel,Finalist,Missing Man,Katherine Maclean,Berkley
1975,Best Novel,Finalist,Guernica Night,Barry N. Malzberg,Bobbs-Merrill
1975,Best Novel,Finalist,The Heritage of Hastur,Marion Zimmer Bradley,DAW
1975,Best Novel,Finalist,The Exile Waiting,Vonda N. Mcintyre,Nelson Doubleday
1975,Best Novel,Finalist,Dhalgren,Samuel R. Delany,Bantam
1975,Best Novel,Finalist,The Stochastic Man,Robert Silverberg,The Magazine of Fantasy and Science Fiction
1975,Best Novel,Finalist,The Embedding,Ian Watson,Scribner’s
1975,Best Novel,Finalist,Doorways in the Sand,Roger Zelazny,Analog
1975,Best Novella,Finalist,“Sunrise West”,William K. Carlson,no publishing information available
1975,Best Novella,Finalist,“A Momentary Taste of Being”,James Tiptree Jr. ,no publishing information available
1975,Best Novella,Finalist,“The Storms of Windhaven”,Lisa Tuttle,George R.R. Martin
1975,Best Novella,Winner,“Home is the Hangman”,Roger Zelazny,Analog
1975,Best Novelette,Finalist,“The Warlord of Saturn’s Moons”,Eleanor Arnason,no publishing information available
1975,Best Novelette,Finalist,“Blooded on Arachne”,Michael Bishop,no publishing information available
1975,Best Novelette,Finalist,“The Custodians”,Richard Cowper,The Magazine of Fantasy and Science Fiction
1975,Best Novelette,Finalist,“The Bleeding Man”,Craig Strete,Galaxy Science Fiction
1975,Best Novelette,Finalist,“The Dybbuk Dolls”,Jack Dann,no publishing information available
1975,Best Novelette,Finalist,"“Polly Charms, the Sleeping Woman”",Avram Davidson,The Magazine of Fantasy and Science Fiction
1975,Best Novelette,Finalist,“The Final Fighting of Fion Mac Cumhail”,Randall Garrett,The Magazine of Fantasy and Science Fiction
1975,Best Novelette,Finalist,“The New Atlantis”,Ursula K. Le Guin,no publishing information available
1975,Best Novelette,Finalist,“A Galaxy Called Rome”,Barry N. Malzberg,The Magazine of Fantasy and Science Fiction
1975,Best Novelette,Winner,“San Diego Lightfoot Sue”,Tom Reamy,The Magazine of Fantasy and Science Fiction
1975,Best Novelette,Finalist,“Retrograde Summer”,John Varley,The Magazine of Fantasy and Science Fiction
1975,Best Short Story,Finalist,“Doing Lennon”,Gregory Benford,Analog
1975,Best Short Story,Finalist,“White Creatures”,Gregory Benford,no publishing information available
1975,Best Short Story,Finalist,“A Scraping at the Bones”,Algis Budrys,Analog
1975,Best Short Story,Finalist,“White Wolf Calling”,Charles L. Grant,The Magazine of Fantasy and Science Fiction
1975,Best Short Story,Finalist,“Time Deer”,Craig Strete,If
1975,Best Short Story,Finalist,“Attachment”,Phyllis Eisenstein,Amazing Stories
1975,Best Short Story,Finalist,“Shatterday”,Harlan Ellison,Gallery
1975,Best Short Story,Finalist,“Utopia of a Tired Man”,Jorge Luis Borges,The New Yorker
1975,Best Short Story,Winner,“Catch That Zeppelin!”,Fritz Leiber,The Magazine of Fantasy and Science Fiction
1975,Best Short Story,Finalist,“Find the Lady”,Nicholas Fisk,no publishing information available
1975,Best Short Story,Finalist,“Child of All Ages”,P. J. Plauger,Analog
1975,Best Short Story,Finalist,“Growing Up in Edge City”,Frederik Pohl,no publishing information available
1975,Best Short Story,Finalist,“Sail the Tide of Mourning”,Richard Lupoff,no publishing information available
1974,Best Novel,Finalist,The Godwhale,T. J. Bass,Ballantine
1974,Best Novel,Finalist,"Flow My Tears, the Policeman Said",Phillip K. Dick,Doubleday
1974,Best Novel,Finalist,334,Thomas M. Disch,Avon
1974,Best Novel,Winner,The Dispossessed,Ursula K. Le Guin,Harper & Row
1974,Best Novella,Finalist,“On the Street of the Serpents”,Michael Bishop,no publishing information available
1974,Best Novella,Finalist,“A Song for Lya”,George R. R. Martin,Analog
1974,Best Novella,Winner,“Born With the Dead”,Robert Silverberg,The Magazine of Fantasy and Science Fiction
1974,Best Novelette,Winner,“If the Stars are Gods”,Gregory Benford,Gordon Eklund
1974,Best Novelette,Finalist,“The Rest is Silence”,Charles L. Grant,The Magazine of Fantasy and Science Fiction
1974,Best Novelette,Finalist,“Twilla”,Tom Reamy,The Magazine of Fantasy and Science Fiction
1974,Best Short Story,Finalist,“After King Kong Fell”,Phillip José Farmer,no publishing information available
1974,Best Short Story,Winner,“The Day Before The Revolution”,Ursula K. Le Guin,Galaxy Science Fiction
1974,Best Short Story,Finalist,“The Engine at Heartspring’s Center”,Roger Zelazny,Analog
1973,Best Novel,Finalist,The People of the Wind,Poul Anderson,Analog
1973,Best Novel,Winner,Rendezvous with Rama,Arthur C. Clarke,Galaxy Science Fiction
1973,Best Novel,Finalist,The Man Who Folded Himself,David Gerrold,Random House
1973,Best Novel,Finalist,Time Enough for Love,Robert A. Heinlein,G. P. Putnam’s Sons
1973,Best Novel,Finalist,Gravity’s Rainbow,Thomas Pynchon,Viking
1973,Best Novella,Finalist,“The White Otters of Childhood”,Michael Bishop,The Magazine of Fantasy and Science Fiction
1973,Best Novella,Finalist,“Death and Designation among the Asadi”,Michael Bishop,If
1973,Best Novella,Finalist,“Junction”,Jack Dann,Fantastic
1973,Best Novella,Finalist,“Chains of the Sea”,Gardner Dozois,no publishing information available
1973,Best Novella,Winner,“The Death of Doctor Island”,Gene Wolfe,no publishing information available
1973,Best Novelette,Finalist,“The Deathbird”,Harlan Ellison,The Magazine of Fantasy and Science Fiction
1973,Best Novelette,Winner,"“Of Mist, and Grass, and Sand”",Vonda N. Mcintyre,Analog
1973,Best Novelette,Finalist,“Case and the Dreamer”,Theodore Sturgeon,Galaxy Science Fiction
1973,Best Novelette,Finalist,“The Girl Who Was Plugged In”,James Tiptree Jr. ,no publishing information available
1973,Best Short Story,Finalist,“Shark”,Edward Bryant,no publishing information available
1973,Best Short Story,Winner,“Love Is the Plan the Plan Is Death”,James Tiptree Jr. ,no publishing information available
1973,Best Short Story,Finalist,“With Morning Comes Mistfall”,George R. R. Martin,Analog
1973,Best Short Story,Finalist,“Wings”,Vonda N. Mcintyre,no publishing information available
1973,Best Short Story,Finalist,“A Thing of Beauty”,Norman Spinrad,Analog
1973,Best Short Story,Finalist,“How I Lost the Second World War and Helped Turn Back the German Invasion”,Gene Wolfe,Analog
1972,Best Novel,Winner,The Gods Themselves,Isaac Asimov,Galaxy Science Fiction
1972,Best Novel,Finalist,The Sheep Look Up,John Brunner,Harper & Row
1972,Best Novel,Finalist,What Entropy Means to Me,George Alec Effinger,Doubleday
1972,Best Novel,Finalist,When Harlie Was One,David Gerrold,Nelson Doubleday
1972,Best Novel,Finalist,Dying Inside,Robert Silverberg,Galaxy Science Fiction
1972,Best Novel,Finalist,The Book of Skulls,Robert Silverberg,Scribner’s
1972,Best Novel,Finalist,The Iron Dream,Norman Spinrad,Avon
1972,Best Novella,Winner,“A Meeting with Medusa”,Arthur C. Clarke,Playboy
1972,Best Novella,Finalist,“Son of the Morning”,Phyllis Gotlieb,The Magazine of Fantasy and Science Fiction
1972,Best Novella,Finalist,“The Word for World Is Forest”,Ursula K. Le Guin,no publishing information available
1972,Best Novella,Finalist,“The Gold at the Starbow’s End”,Frederik Pohl,Analog
1972,Best Novella,Finalist,“With the Bentfin Boomer Boys on Little Old New Alabama”,Richard Lupoff,no publishing information available
1972,Best Novella,Finalist,“The Fifth Head of Cerberus”,Gene Wolfe,no publishing information available
1972,Best Novelette,Winner,“Goat Song”,Poul Anderson,The Magazine of Fantasy and Science Fiction
1972,Best Novelette,Finalist,“The Animal Fair”,Alfred Bester,The Magazine of Fantasy and Science Fiction
1972,Best Novelette,Finalist,“A Kingdom by the Sea”,Gardner Dozois,no publishing information available
1972,Best Novelette,Finalist,“Basilisk”,Harlan Ellison,The Magazine of Fantasy and Science Fiction
1972,Best Novelette,Finalist,“In the Deadlands”,David Gerrold,no publishing information available
1972,Best Novelette,Finalist,“Patron of the Arts”,William Rotsler,no publishing information available
1972,Best Novelette,Finalist,“The Funeral”,Kate Wilhelm,no publishing information available
1972,Best Short Story,Finalist,“On the Downhill Side”,Harlan Ellison,no publishing information available
1972,Best Short Story,Winner,“When It Changed”,Joanna Russ,no publishing information available
1972,Best Short Story,Finalist,“Shaffery Among the Immortals”,Frederik Pohl,The Magazine of Fantasy and Science Fiction
1972,Best Short Story,Finalist,“When We Went to See the End of the World”,Robert Silverberg,no publishing information available
1972,Best Short Story,Finalist,“And I Awoke and Found Me Here on the Cold Hill’s Side”,James Tiptree Jr. ,The Magazine of Fantasy and Science Fiction
1972,Best Short Story,Finalist,“Against the Lafayette Escadrille”,Gene Wolfe,no publishing information available
1971,Best Novel,Finalist,The Byworlder,Poul Anderson,Fantastic
1971,Best Novel,Finalist,Half Past Human,T. J. Bass,Ballantine
1971,Best Novel,Finalist,The Lathe of Heaven,Ursula K. Le Guin,Amazing Stories
1971,Best Novel,Finalist,The Devil Is Dead,R. A. Lafferty,Avon
1971,Best Novel,Winner,A Time of Changes,Robert Silverberg,Galaxy Science Fiction
1971,Best Novel,Finalist,Margaret and I,Kate Wilhelm,"Little, Brown"
1971,Best Novella,Finalist,“Being There”,Jerzy Kosinski,Harcourt Brace Jovanovich
1971,Best Novella,Winner,“The Missing Man”,Katherine Maclean,Analog
1971,Best Novella,Finalist,“The God House”,Keith Roberts,no publishing information available
1971,Best Novella,Finalist,“The Plastic Abyss”,Kate Wilhelm,no publishing information available
1971,Best Novella,Finalist,“The Infinity Box”,Kate Wilhelm,no publishing information available
1971,Best Novelette,Winner,“The Queen of Air and Darkness”,Poul Anderson,The Magazine of Fantasy and Science Fiction
1971,Best Novelette,Finalist,“A Special Kind of Morning”,Gardner Dozois,no publishing information available
1971,Best Novelette,Finalist,“Mount Charity”,Edgar Pangborn,no publishing information available
1971,Best Novelette,Finalist,"“Poor Man, Beggar Man”",Joanna Russ,no publishing information available
1971,Best Novelette,Finalist,“The Encounter”,Kate Wilhelm,no publishing information available
1971,Best Short Story,Finalist,“Horse of Air”,Gardner Dozois,no publishing information available
1971,Best Short Story,Winner,“Good News from the Vatican”,Robert Silverberg,no publishing information available
1971,Best Short Story,Finalist,“The Last Ghost”,Stephen Goldin,no publishing information available
1971,Best Short Story,Finalist,“Heathen God”,George Zebrowski,The Magazine of Fantasy and Science Fiction
1970,Best Novel,Finalist,The Steel Crocodile,D. G. Compton,Ace
1970,Best Novel,Finalist,And Chaos Died,Joanna Russ,Ace
1970,Best Novel,Winner,Ringworld,Larry Niven,Ballantine
1970,Best Novel,Finalist,Fourth Mansions,R. A. Lafferty,Ace
1970,Best Novel,Finalist,Tower of Glass,Robert Silverberg,Galaxy Science Fiction
1970,Best Novel,Finalist,The Year of the Quiet Sun,Wilson Tucker,Ace
1970,Best Novella,Finalist,“The Fatal Fulfillment”,Poul Anderson,The Magazine of Fantasy and Science Fiction
1970,Best Novella,Finalist,“A Style in Treason”,James Blish,no publishing information available
1970,Best Novella,Finalist,“The Region Between”,Harlan Ellison,Galaxy Science Fiction
1970,Best Novella,Finalist,“The Snow Women”,Fritz Leiber,Fantastic
1970,Best Novella,Winner,“Ill Met in Lankhmar”,Fritz Leiber,The Magazine of Fantasy and Science Fiction
1970,Best Novella,Finalist,“The Thing in the Stone”,Clifford D. Simak,If
1970,Best Novella,Finalist,“April Fool’s Day Forever”,Kate Wilhelm,no publishing information available
1970,Best Novelette,Finalist,“The Asian Shore”,Thomas M. Disch,no publishing information available
1970,Best Novelette,Finalist,“Dear Aunt Annie”,Gordon Eklund,Fantastic
1970,Best Novelette,Finalist,“The Second Inquisition”,Joanna Russ,no publishing information available
1970,Best Novelette,Finalist,“The Shaker Revival”,Gerald Jonas,Galaxy Science Fiction
1970,Best Novelette,Finalist,“Continued on Next Rock”,R. A. Lafferty,no publishing information available
1970,Best Novelette,Winner,“Slow Sculpture”,Theodore Sturgeon,Galaxy Science Fiction
1970,Best Short Story,Finalist,“A Dream at Noonday”,Gardner Dozois,no publishing information available
1970,Best Short Story,Finalist,“By The Falls”,Harry Harrison,If
1970,Best Short Story,Finalist,“The Creation of Bennie Good”,James Sallis,no publishing information available
1970,Best Short Story,Finalist,“In the Queue”,Keith Laumer,no publishing information available
1970,Best Short Story,Finalist,“Entire and Perfect Chrysolite”,R. A. Lafferty,no publishing information available
1970,Best Short Story,Finalist,“A Cold Dark Night with Snow”,Kate Wilhelm,no publishing information available
1970,Best Short Story,Finalist,“The Island of Doctor Death and Other Stories”,Gene Wolfe,no publishing information available
1969,Best Novel,Finalist,The Jagged Orbit,John Brunner,Ace
1969,Best Novel,Winner,The Left Hand of Darkness,Ursula K. Le Guin,Ace
1969,Best Novel,Finalist,Up the Line,Robert Silverberg,Amazing Stories
1969,Best Novel,Finalist,Bug Jack Barron,Norman Spinrad,Avon
1969,Best Novel,Finalist,Slaughterhouse-Five,"Kurt Vonnegut, Jr. ",Delacorte
1969,Best Novel,Finalist,Isle of the Dead,Roger Zelazny,Ace
1969,Best Novella,Winner,“A Boy and His Dog”,Harlan Ellison,no publishing information available
1969,Best Novella,Finalist,“Probable Cause”,Charles L. Harness,no publishing information available
1969,Best Novella,Finalist,“Ship of Shadows”,Fritz Leiber,The Magazine of Fantasy and Science Fiction
1969,Best Novella,Finalist,“Dramatic Mission”,Anne Mccaffrey,Analog
1969,Best Novella,Finalist,“To Jorslem”,Robert Silverberg,Galaxy Science Fiction
1969,Best Novelette,Finalist,“Deeper than the Darkness”,Gregory Benford,The Magazine of Fantasy and Science Fiction
1969,Best Novelette,Finalist,“Nine Lives”,Ursula K. Le Guin,Playboy
1969,Best Novelette,Winner,“Time Considered as a Helix of Semi-Precious Stones”,Samuel R. Delany,no publishing information available
1969,Best Novelette,Finalist,“The Big Flash”,Norman Spinrad,no publishing information available
1969,Best Short Story,Finalist,“Shattered Like a Glass Goblin”,Harlan Ellison,no publishing information available
1969,Best Short Story,Finalist,“The Last Flight of Dr. Ain”,James Tiptree Jr. ,Galaxy Science Fiction
1969,Best Short Story,Finalist,“Not Long Before the End”,Larry Niven,The Magazine of Fantasy and Science Fiction
1969,Best Short Story,Winner,“Passengers”,Robert Silverberg,no publishing information available
1969,Best Short Story,Finalist,“The Man Who Learned Loving”,Theodore Sturgeon,The Magazine of Fantasy and Science Fiction
1968,Best Novel,Finalist,Black Easter,James Blish,Doubleday
1968,Best Novel,Finalist,Stand on Zanzibar,John Brunner,Doubleday
1968,Best Novel,Finalist,Do Androids Dream of Electric Sheep?,Phillip K. Dick,Doubleday
1968,Best Novel,Finalist,Picnic on Paradise,Joanna Russ,Ace
1968,Best Novel,Winner,Rite of Passage,Alexei Panshin,Ace
1968,Best Novel,Finalist,Past Master,R. A. Lafferty,Ace
1968,Best Novel,Finalist,The Masks of Time,Robert Silverberg,Ballantine
1968,Best Novella,Finalist,“The Day before Forever”,Keith Laumer,no publishing information available
1968,Best Novella,Winner,“Dragonrider”,Anne Mccaffrey,Analog
1968,Best Novella,Finalist,“Hawk among the Sparrows”,Dean Mclaughlin,Analog
1968,Best Novella,Finalist,“Lines of Power”,Samuel R. Delany,The Magazine of Fantasy and Science Fiction
1968,Best Novella,Finalist,“Nightwings”,Robert Silverberg,Galaxy Science Fiction
1968,Best Novelette,Finalist,“Total Environment”,Brian W. Aldiss,Galaxy Science Fiction
1968,Best Novelette,Finalist,“The Sharing of Flesh”,Poul Anderson,Galaxy Science Fiction
1968,Best Novelette,Finalist,“The Listeners”,James Gunn,Galaxy Science Fiction
1968,Best Novelette,Finalist,“The Guerrilla Trees”,H. H. Hollis,If
1968,Best Novelette,Finalist,“Once There Was a Giant”,Keith Laumer,The Magazine of Fantasy and Science Fiction
1968,Best Novelette,Finalist,“Final War”,K. M. O’Donnell,The Magazine of Fantasy and Science Fiction
1968,Best Novelette,Winner,“Mother to the World”,Richard Wilson,no publishing information available
1968,Best Short Story,Finalist,“Kyrie”,Poul Anderson,no publishing information available
1968,Best Short Story,Finalist,“Sword Game”,H. H. Hollis,Galaxy Science Fiction
1968,Best Short Story,Finalist,“Masks”,Damon Knight,Playboy
1968,Best Short Story,Finalist,“Idiot’s Mate”,Robert Taylor,Amazing Stories
1968,Best Short Story,Finalist,“The Dance of the Changer and the Three”,Terry Carr,no publishing information available
1968,Best Short Story,Winner,“The Planners”,Kate Wilhelm,no publishing information available
1967,Best Novel,Finalist,Chthon,Piers Anthony,Ballantine
1967,Best Novel,Finalist,The Eskimo Invasion,Hayden Howard,Ballantine
1967,Best Novel,Winner,The Einstein Intersection,Samuel R. Delany,Ace
1967,Best Novel,Finalist,Thorns,Robert Silverberg,Ballantine
1967,Best Novel,Finalist,Lord of Light,Roger Zelazny,Doubleday
1967,Best Novella,Finalist,“Riders of the Purple Wage”,Phillip José Farmer,no publishing information available
1967,Best Novella,Finalist,“Weyr Search”,Anne Mccaffrey,Analog
1967,Best Novella,Winner,“Behold the Man”,Michael Moorcock,no publishing information available
1967,Best Novella,Finalist,“Hawksbill Station”,Robert Silverberg,Galaxy Science Fiction
1967,Best Novella,Finalist,"“If All Men Were Brothers, Would You Let One Marry Your Sister?”",Theodore Sturgeon,no publishing information available
1967,Best Novelette,Finalist,“Pretty Maggie Moneyeyes”,Harlan Ellison,Knight
1967,Best Novelette,Finalist,“Flatlander”,Larry Niven,If
1967,Best Novelette,Winner,“Gonna Roll the Bones”,Fritz Leiber,no publishing information available
1967,Best Novelette,Finalist,“This Mortal Mountain”,Roger Zelazny,If
1967,Best Novelette,Finalist,“The Keys to December”,Roger Zelazny,no publishing information available
1967,Best Short Story,Finalist,“Answering Service”,Fritz Leiber,If
1967,Best Short Story,Finalist,“Earthwoman”,Reginald Bretnor,The Magazine of Fantasy and Science Fiction
1967,Best Short Story,Winner,"““Aye, and Gomorrah…””",Samuel R. Delany,no publishing information available
1967,Best Short Story,Finalist,“Driftglass”,Samuel R. Delany,If
1967,Best Short Story,Finalist,“The Doctor”,Theodore L. Thomas,no publishing information available
1967,Best Short Story,Finalist,"“Baby, You Were Great”",Kate Wilhelm,no publishing information available
1966,Best Novel,Finalist,The Moon is a Harsh Mistress,Robert A. Heinlein,G. P. Putnam’s Sons
1966,Best Novel,Winner,Flowers for Algernon,Daniel Keyes,Harcourt
1966,Best Novel,Winner,Babel-17,Samuel R. Delany,Ace
1966,Best Novella,Finalist,“Clash of the Star-Kings”,Avram Davidson,Ace
1966,Best Novella,Finalist,“The Alchemist”,Charles L. Harness,Analog
1966,Best Novella,Winner,“The Last Castle”,Jack Vance,Galaxy Science Fiction
1966,Best Novelette,Winner,“Call Him Lord”,Gordon R. Dickson,Analog
1966,Best Novelette,Finalist,“Apology to Inky”,"Robert M. Green, Jr. ",The Magazine of Fantasy and Science Fiction
1966,Best Novelette,Finalist,“An Ornament to His Profession”,Charles L. Harness,Analog
1966,Best Novelette,Finalist,“The Eskimo Invasion”,Hayden Howard,Galaxy Science Fiction
1966,Best Novelette,Finalist,“This Moment of the Storm”,Roger Zelazny,The Magazine of Fantasy and Science Fiction
1966,Best Short Story,Finalist,“Man in His Time”,Brian W. Aldiss,no publishing information available
1966,Best Short Story,Finalist,“Light of Other Days”,Bob Shaw,Analog
1966,Best Short Story,Winner,“The Secret Place”,Richard Mckenna,no publishing information available
1965,Best Novel,Finalist,The Star Fox,Poul Anderson,Doubleday
1965,Best Novel,Finalist,Nova Express,William S. Burroughs,Grove Press
1965,Best Novel,Finalist,Rogue Dragon,Avram Davidson,Ace
1965,Best Novel,Finalist,Dr. Bloodmoney,Phillip K. Dick,Ace
1965,Best Novel,Finalist,The Three Stigmata of Palmer Eldritch,Phillip K. Dick,Doubleday
1965,Best Novel,Finalist,The Genocides,Thomas M. Disch,Berkley
1965,Best Novel,Finalist,The Ship That Sailed the Time Stream,G. C. Edmondson,Ace
1965,Best Novel,Winner,Dune,Frank Herbert,Chilton Company
1965,Best Novel,Finalist,A Plague of Demons,Keith Laumer,Berkley
1965,Best Novel,Finalist,All Flesh is Grass,Clifford D. Simak,Doubleday
1965,Best Novel,Finalist,The Clone,Theodore L. Thomas,Kate Wilhelm
1965,Best Novel,Finalist,The Escape Orbit,James White,Ace
1965,Best Novella,Winner,“The Saliva Tree”,Brian W. Aldiss,The Magazine of Fantasy and Science Fiction
1965,Best Novella,Finalist,“Rogue Dragon”,Avram Davidson,The Magazine of Fantasy and Science Fiction
1965,Best Novella,Finalist,“The Mercurymen”,C. C. Macapp,Galaxy Science Fiction
1965,Best Novella,Finalist,“Under Two Moons”,Frederik Pohl,If
1965,Best Novella,Finalist,“The Ballad of Beta-2”,Samuel R. Delany,Ace
1965,Best Novella,Finalist,“On the Storm Planet”,Cordwainer Smith,Galaxy Science Fiction
1965,Best Novella,Finalist,“Research Alpha”,A. E. Van Vogt,James H. Schmitz
1965,Best Novella,Winner,“He Who Shapes”,Roger Zelazny,Amazing Stories
1965,Best Novelette,Finalist,“The Shipwrecked Hotel”,James Blish,Norman L. Knight
1965,Best Novelette,Finalist,“Vanishing Point”,Jonathan Brand,If
1965,Best Novelette,Finalist,“102 H-Bombs”,Thomas M. Disch,Fantastic
1965,Best Novelette,Finalist,“Half a Loaf”,R. C. Fitzpatrick,Analog
1965,Best Novelette,Finalist,“The Decision Makers”,Joseph Green,Galaxy Science Fiction
1965,Best Novelette,Finalist,“Planet of Forgetting”,James H. Schmitz,Galaxy Science Fiction
1965,Best Novelette,Finalist,“Goblin Night”,James H. Schmitz,Analog
1965,Best Novelette,Finalist,“Laugh Along with Franz”,Norman Kagan,Galaxy Science Fiction
1965,Best Novelette,Finalist,“The Earth Merchants”,Norman Kagan,The Magazine of Fantasy and Science Fiction
1965,Best Novelette,Finalist,“At the Institute”,Norman Kagan,Worlds of Tomorrow
1965,Best Novelette,Finalist,“The Life of Your Time”,Michael Karageorge,Analog
1965,Best Novelette,Finalist,“Four Ghosts in Hamlet”,Fritz Leiber,The Magazine of Fantasy and Science Fiction
1965,Best Novelette,Finalist,“The Adventure of the Extraterrestrial”,Mack Reynolds,Analog
1965,Best Novelette,Finalist,“Small One”,E. Clayton Mccarty,If
1965,Best Novelette,Finalist,“Masque of the Red Shift”,Fred Saberhagen,If
1965,Best Novelette,Finalist,“Maiden Voyage”,J. W. Schutz,The Magazine of Fantasy and Science Fiction
1965,Best Novelette,Finalist,“Shall We Have a Little Talk?”,Robert Sheckley,Galaxy Science Fiction
1965,Best Novelette,Finalist,“The Masculinist Revolt”,William Tenn,The Magazine of Fantasy and Science Fiction
