year,award,outcome,title,author,published
1994,Best Novelette,16,Papa, Ian R. Macleod ,Asimov's Oct 1993
1994,Best Novelette,17,The Hound of Merin, Eleanor Arnason ,Xanadu
1994,Best Novelette,18,The Arrival of Truth, Kristine Kathryn Rusch ,Alternate Warriors
1994,Best Novelette,19,Chemistry, James Patrick Kelly ,Asimov's Jun 1993
1994,Best Novelette,20,Friendship Bridge, Brian W. Aldiss ,New Worlds 3
1994,Best Novelette,21,The Death Addict, Barry B. Longyear ,Amazing Stories Jul 1993
1994,Best Short Story,1,Close Encounter, Connie Willis ,Asimov's Sep 1993
1994,Best Short Story,2,Mwalimu in the Squared Circle, Mike Resnick ,Asimov's Mar 1993
1994,Best Short Story,3,The Story So Far, Martha Soukup ,Full Spectrum 4
1994,Best Short Story,4,The Bone Woman, Charles De Lint ,F&SF; Aug 1993
1994,Best Short Story,5,Martin on a Wednesday, Nancy Kress ,Asimov's Mar 1993
1994,Best Short Story,6,The Battle of Long Island, Nancy Kress ,Omni Feb/Mar 1993
1994,Best Short Story,7,Feedback, Joe Haldeman ,Playboy Mar 1993
1994,Best Short Story,8,I Shall Do Thee Mischief in the Wood, Kathe Koja ,"Snow White, Blood Red"
1994,Best Short Story,9,The Face, Ed Gorman ,F&SF; Apr 1993; Confederacy of the Dead
1994,Best Short Story,10,Useful Phrases, Gene Wolfe ,Tomorrow Speculative Fiction Jan 1993
1994,Best Short Story,11,Sacred Cow, Bruce Sterling ,Omni Jan 1993
1994,Best Short Story,12,The Extra, Greg Egan ,Asimov's Jan 1993
1994,Best Short Story,13,The Good Pup, Bridget Mckenna ,F&SF; Mar 1993
1994,Best Short Story,14,The Sri Lanka Position, Robert Silverberg ,Playboy Dec 1993
1994,Best Short Story,15,The Plot to Save Hitler, W. R. Thompson ,Analog Sep 1993
1994,Best Short Story,16,Love Toys of the Gods, Pat Cadigan ,Omni Best Science Fiction Three
1994,Best Short Story,17,Everything that Rises, Must Converge”,Asimov's Feb 1993
1994,Best Short Story,18,Sinner-Saints, Kristine Kathryn Rusch ,F&SF; May 1993
1994,Best Short Story,19,Carriers, Brian Stableford ,Asimov's Jul 1993
1994,Best Short Story,20,'Forever,' Said The Duck”,Asimov's Dec 1993
1994,Best Short Story,21,Sea-Scene, Or,Asimov's Feb 1993
1994,Best Short Story,22,Cliffs That Laughed, R. A. Lafferty ,Magazine of Horror #26 Mar 1969; Amazing Stories Oct 1993
1993,Best SF Novel,1,Doomsday Book, Connie Willis ,Bantam Spectra
1993,Best SF Novel,2,Red Mars, Kim Stanley Robinson ,HarperCollins UK; Bantam Spectra
1993,Best SF Novel,3,The Hollow Man, Dan Simmons ,Bantam Spectra
1993,Best SF Novel,4,A Fire Upon the Deep, Vernor Vinge ,Tor
1993,Best SF Novel,5,Steel Beach, John Varley ,Ace/Putnam
1993,Best SF Novel,6,Anvil of Stars, Greg Bear ,Legend; Warner Questar
1993,Best SF Novel,7,Chanur's Legacy, C. J. Cherryh ,DAW
1993,Best SF Novel,8,Mars, Ben Bova ,Bantam Spectra
1993,Best SF Novel,9,The Memory of Earth, Orson Scott Card ,Tor
1993,Best SF Novel,10,Snow Crash, Neal Stephenson ,Bantam Spectra
1993,Best SF Novel,11,Worlds Enough and Time, Joe Haldeman ,Morrow
1993,Best SF Novel,12,Crystal Line, Anne Mccaffrey ,Bantam UK; Ballantine Del Rey
1993,Best SF Novel,13,Count Geiger's Blues, Michael Bishop ,Tor
1993,Best SF Novel,14,Hellburner, C. J. Cherryh ,Warner Questar
1993,Best SF Novel,15,Sideshow, Sheri S. Tepper ,Bantam Spectra
1993,Best SF Novel,16,Aristoi, Walter Jon Williams ,Tor
1993,Best SF Novel,17,Labyrinth of Night, Allen Steele ,Legend; Ace
1993,Best SF Novel,18,Mining the Oort, Frederik Pohl ,Ballantine Del Rey
1993,Best SF Novel,19,Lord Kelvin's Machine, James P. Blaylock ,Arkham House
1993,Best SF Novel,20,Hearts, Hands And Voices (Us Title: The Broken Land),Gollancz; Bantam Spectra
1993,Best SF Novel,21,A Million Open Doors, John Barnes ,Tor
1993,Best SF Novel,22,Jaran, Kate Elliott ,DAW
1993,Best SF Novel,23,Glass Houses, Laura J. Mixon ,Tor
1993,Best SF Novel,24,China Mountain Zhang, Maureen F. Mchugh ,Tor
1993,Best SF Novel,25,A Deeper Sea, Alexander Jablokov ,Morrow AvoNova
1993,Best SF Novel,26,Alien Earth, Megan Lindholm ,Bantam Spectra
1993,Best SF Novel,27,Æstival Tide, Elizabeth Hand ,Bantam Spectra
1993,Best Fantasy Novel,1,Last Call, Tim Powers ,Morrow
1993,Best Fantasy Novel,2,The Spirit Ring, Lois Mcmaster Bujold ,Baen
1993,Best Fantasy Novel,3,Briar Rose, Jane Yolen ,Tor
1993,Best Fantasy Novel,4,A Song for Arbonne, Guy Gavriel Kay ,Viking Canada; Crown
1993,Best Fantasy Novel,5,Was, Geoff Ryman ,HarperCollins UK; Knopf
1993,Best Fantasy Novel,6,Winds of Change, Mercedes Lackey ,DAW
1993,Best Fantasy Novel,7,The Magicians of Night (UK title: Magicians of the Night), Barbara Hambly ,Ballantine Del Rey; HarperCollins UK
1993,Best Fantasy Novel,8,The Shadow Rising, Robert Jordan ,Tor
1993,Best Fantasy Novel,9,Domes of Fire, David Eddings ,HarperCollins UK; Ballantine Del Rey
1993,Best Fantasy Novel,10,Small Gods, Terry Pratchett ,Gollancz
1993,Best Fantasy Novel,11,Last Refuge, Elizabeth Ann Scarborough ,Bantam Spectra
1993,Best Fantasy Novel,12,The Cutting Edge, Dave Duncan ,Ballantine Del Rey
1993,Best Fantasy Novel,13,A Sudden Wild Magic, Diana Wynne Jones ,Morrow AvoNova
1993,Best Fantasy Novel,14,The Gypsy, Steven Brust & Megan Lindholm ,Tor
1993,Best Fantasy Novel,15,Forest of the Night, S. P. Somtow ,AvoNova
1993,Best Fantasy Novel,16,Flying in Place, Susan Palwick ,Tor
1993,Best Novella,1,Barnacle Bill the Spacer, Lucius Shepard ,Asimov's Jul 1992
1993,Best Novella,2,Stopping at Slowyear, Frederik Pohl ,Pulphouse/Axolotl; Bantam Spectra
1993,Best Novella,3,Naming the Flowers, Kate Wilhelm ,Pulphouse/Axolotl
1993,Best Novella,4,Cleon the Emperor, Isaac Asimov ,Asimov's Apr 1992
1993,Best Novella,5,The Territory, Bradley Denton ,F&SF; Jul 1992
1993,Best Novella,6,Thebes of the Hundred Gates, Robert Silverberg ,Pulphouse/Axolotl; Bantam Spectra
1993,Best Novella,7,Uh-Oh City, Jonathan Carroll ,F&SF; Jun 1992
1993,Best Novella,8,Deus X, Norman Spinrad ,Bantam Spectra
1993,Best Novella,9,Resurrection, Katharine Kerr ,Axolotl; Bantam Spectra
1993,Best Novella,10,Grownups, Ian R. Macleod ,Asimov's Jun 1992
1993,Best Novella,11,Protection, Maureen F. Mchugh ,Asimov's Apr 1992
1993,Best Novella,12,Synthesis, Mary Rosenblum ,Asimov's Mar 1992
1993,Best Novella,13,Death of Reason, Tony Daniel ,Asimov's Sep 1992
1993,Best Novella,14,The Virgin and the Dinosaur, R. Garcia Y Robertson ,Asimov's Feb 1992
1993,Best Novelette,1,Danny Goes to Mars, Pamela Sargent ,Asimov's Oct 1992
1993,Best Novelette,2,True Faces, Pat Cadigan ,F&SF; Apr 1992
1993,Best Novelette,3,Looking for the Fountain, Robert Silverberg ,Asimov's May 1992
1993,Best Novelette,4,Beast of the Heartland, Lucius Shepard ,Playboy Sep 1992
1993,Best Novelette,5,Into Darkness, Greg Egan ,Asimov's Jan 1992
1993,Best Novelette,6,Dust, Greg Egan ,Asimov's Jul 1992
1993,Best Novelette,7,Come Back to the Killing Ground, Alice,Amazing Stories Aug 1992
1993,Best Novelette,8,In the Stone House, Barry N. Malzberg ,Alternate Kennedys
1993,Best Novelette,9,Horse Meat, Brian W. Aldiss ,Interzone #65 Nov 1992
1993,Best Novelette,10,Vanilla Dunk, Jonathan Lethem ,Asimov's Sep 1992
1993,Best Novelette,11,Jumping the Road, Jack Dann ,Asimov's Oct 1992
1993,Best Novelette,12,The Vulture Maiden, Marc Laidlaw ,F&SF; Aug 1992
1993,Best Novelette,13,Breakfast Cereal Killers, R. Garcia Y Robertson ,Asimov's Jun 1992
1993,Best Novelette,14,The Satanic Illusion, L. Sprague De Camp ,Asimov's Nov 1992
1993,Best Novelette,15,The Stone Garden, Mary Rosenblum ,Asimov's mid-Dec 1992
1993,Best Novelette,16,Chimaera, Barry B. Longyear ,Amazing Stories Dec 1992
1993,Best Novelette,17,Suppose They Gave a Peace..., Susan Shwartz ,Alternate Presidents
1993,Best Novelette,18,Prison Dreams, Paul J. Mcauley ,F&SF; Apr 1992
1993,Best Novelette,19,Sepoy, Tom Purdom ,Asimov's Dec 1992
1993,Best Novelette,20,Trail of Crumbs, Melanie Tem ,Asimov's Nov 1992
1993,Best Novelette,21,The Best and the Rest of James Joyce, Ian Mcdonald ,Interzone #58 Apr 1992
1993,Best Novelette,22,In the Month of Athyr, Elizabeth Hand ,Omni Best Science Fiction Two
1993,Best Novelette,23,Innocents, Ian Mcdonald ,New Worlds 2
1993,Best Short Story,1,Even the Queen, Connie Willis ,Asimov's Apr 1992
1993,Best Short Story,2,The Mountain to Mohammed, Nancy Kress ,Asimov's Apr 1992
1993,Best Short Story,3,Graves, Joe Haldeman ,F&SF; Oct/Nov 1992
1993,Best Short Story,4,The Last Robot, Adam-Troy Castro ,Science Fiction Age Nov 1992
1993,Best Short Story,5,In Concert, Michael Swanwick ,Asimov's Sep 1992
1993,Best Short Story,6,A Little Night Music, Lucius Shepard ,Omni Mar 1992
1993,Best Short Story,7,The Winterberry, Nicholas A. Dichario ,Alternate Kennedys
1993,Best Short Story,8,The Lotus and the Spear, Mike Resnick ,Asimov's Aug 1992
1993,Best Short Story,9,The Message from Mars, J. G. Ballard ,Interzone #58 Apr 1992
1993,Best Short Story,10,In Memoriam, Poul Anderson ,Omni Dec 1992
1993,Best Short Story,11,The Hammer of God, Arthur C. Clarke ,Time Fall 1992
1993,Best Short Story,12,The Kennedy Enterprise, David Gerrold ,Alternate Kennedys
1993,Best Short Story,13,The Arbitrary Placement of Walls, Martha Soukup ,Asimov's Apr 1992
1993,Best Short Story,14,50 Ways to Improve Your Orgasm, Pat Cadigan ,Asimov's Apr 1992
1993,Best Short Story,15,Good Intentions, John Varley ,Playboy Nov 1992
1993,Best Short Story,16,The Company of Storms, Kathe Koja ,F&SF; Jun 1992
1993,Best Short Story,17,All Vows, Esther M. Friesner ,Asimov's Nov 1992
1993,Best Short Story,18,C-Change, Charles Sheffield ,Analog Nov 1992
1993,Best Short Story,19,The Abduction of Bunny Steiner, Or A Shameless Lie”,Asimov's Apr 1992
1993,Best Short Story,20,The Effects of Alienation, Howard Waldrop ,Omni Jun 1992
1993,Best Short Story,21,Alfred, Lisa Goldstein ,Asimov's Dec 1992
1993,Best Short Story,22,Steelcollar Worker, Vonda N. Mcintyre ,Analog Nov 1992
1993,Best Short Story,23,Two Guys from the Future, Terry Bisson ,Omni Aug 1992
1993,Best Short Story,24,Planck Zero, Stephen Baxter ,Asimov's Jan 1992
1993,Best Short Story,25,Unstable Orbits in the Space of Lies, Greg Egan ,Interzone #61 Jul 1992
1993,Best Short Story,26,The Rock that Changed Things, Ursula K. Le Guin ,Amazing Stories Sep 1992
1993,Best Short Story,27,The Round-Eyed Barbarians, L. Sprague De Camp ,Amazing Stories Jan 1992
1993,Best Short Story,28,The Sound of the River, M. Shayne Bell ,Asimov's Dec 1992
1993,Best Short Story,29,Ship Full of Jews, Barry N. Malzberg ,Omni Apr 1992; What Might Have Been? Vol. 4: Alternate Americas
1992,Best SF Novel,1,Barrayar, Lois Mcmaster Bujold ,Baen
1992,Best SF Novel,2,Xenocide, Orson Scott Card ,Tor
1992,Best SF Novel,3,Bone Dance, Emma Bull ,Ace
1992,Best SF Novel,4,The Summer Queen, Joan D. Vinge ,Warner Questar
1992,Best SF Novel,5,All the Weyrs of Pern, Anne Mccaffrey ,Ballantine Del Rey
1992,Best SF Novel,6,Stations of the Tide, Michael Swanwick ,Morrow
1992,Best SF Novel,7,Heavy Time, C. J. Cherryh ,Warner Questar
1992,Best SF Novel,8,The Dark Beyond the Stars, Frank M. Robinson ,Tor
1992,Best SF Novel,9,Synners, Pat Cadigan ,Bantam Spectra
1992,Best SF Novel,10,Brain Child, George Turner ,Morrow
1992,Best SF Novel,11,The Garden of Rama, Arthur C. Clarke & Gentry Lee ,Bantam Spectra
1992,Best SF Novel,12,Ecce and Old Earth, Jack Vance ,Underwood-Miller; Tor
1992,Best SF Novel,13,A Woman of the Iron People, Eleanor Arnason ,Morrow
1992,Best SF Novel,14,Russian Spring, Norman Spinrad ,Bantam Spectra
1992,Best SF Novel,15,The Trinity Paradox, Kevin J. Anderson & Doug Beason ,Bantam Spectra
1992,Best SF Novel,16,Death Qualified: A Mystery of Chaos, Kate Wilhelm ,St. Martin's
1992,Best SF Novel,17,The Illegal Rebirth of Billy the Kid, Rebecca Ore ,Tor
1992,Best SF Novel,18,The Ragged World, Judith Moffett ,St. Martin's
1992,Best SF Novel,19,Carve the Sky, Alexander Jablokov ,Morrow
1992,Best SF Novel,20,The Difference Engine, William Gibson & Bruce Sterling ,Gollancz; Bantam Spectra
1992,Best SF Novel,21,Eternal Light, Paul J. Mcauley ,Gollancz
1992,Best SF Novel,22,Buddy Holly Is Alive and Well on Ganymede, Bradley Denton ,Morrow
1992,Best Fantasy Novel,1,Beauty, Sheri S. Tepper ,Doubleday Foundation
1992,Best Fantasy Novel,2,The Little Country, Charles De Lint ,Morrow
1992,Best Fantasy Novel,3,Eight Skilled Gentlemen, Barry Hughart ,Doubleday Foundation
1992,Best Fantasy Novel,4,King of Morning, Queen Of Day,Bantam Spectra
1992,Best Fantasy Novel,5,The Rainbow Abyss, Barbara Hambly ,Grafton; Ballantine Del Rey
1992,Best Fantasy Novel,6,The Hereafter Gang, Neal Barrett,Mark V. Ziesing
1992,Best Fantasy Novel,7,Witches Abroad, Terry Pratchett ,Gollancz
1992,Best Fantasy Novel,8,Riverrun, S. P. Somtow ,Avon
1992,Best Fantasy Novel,9,Outside the Dog Museum, Jonathan Carroll ,Macdonald
1992,Best Fantasy Novel,10,King of the Dead, R. A. Macavoy ,Morrow
1992,Best Fantasy Novel,11,Nothing Sacred, Elizabeth Ann Scarborough ,Doubleday Foundation
1992,Best Fantasy Novel,12,The Sorceress and the Cygnet, Patricia A. Mckillip ,Ace
1992,Best Fantasy Novel,13,The Revenge of the Rose, Michael Moorcock ,Grafton; Ace
1992,Best Fantasy Novel,14,Cloven Hooves, Megan Lindholm ,Bantam Spectra
1992,Best Fantasy Novel,15,The Magic Spectacles, James P. Blaylock ,Morrigan
1992,Best Fantasy Novel,16,The End-of-Everything Man, Tom De Haven ,Doubleday Foundation
1992,Best Fantasy Novel,17,Flying Dutch, Tom Holt ,Orbit; St. Martin's
1992,Best Fantasy Novel,18,Elsewhere, Will Shetterly ,Harcourt Brace Jovanovich
1992,Best Fantasy Novel,19,The White Mists of Power, Kristine Kathryn Rusch ,Roc
1992,Best Fantasy Novel,20,The Architecture of Desire, Mary Gentle ,Bantam UK
1992,Best Fantasy Novel,21,Illusion, Paula Volsky ,Gollancz; Bantam Spectra
1992,Best Novella,1,The Gallery of His Dreams, Kristine Kathryn Rusch ,Pulphouse/Axolotl; Asimov's Sep 1991
1992,Best Novella,2,Beggars in Spain, Nancy Kress ,Asimov's Apr 1991; Axolotl
1992,Best Novella,3,Griffin's Egg, Michael Swanwick ,Legend; St. Martin's
1992,Best Novella,4,Jack, Connie Willis ,Asimov's Oct 1991
1992,Best Novella,5,Star of the Sea, Poul Anderson ,The Time Patrol
1992,Best Novella,6,And Wild for to Hold, Nancy Kress ,Asimov's Jul 1991; What Might Have Been? Vol. 3: Alternate Wars
1992,Best Novella,7,Fetish, Edward Bryant ,Pulphouse/Axolotl
1992,Best Novella,8,Desert Rain, Mark L. Van Name & Pat Murphy ,Full Spectrum 3
1992,Best Novella,9,Our Lady of the Harbour, Charles De Lint ,Axolotl
1992,Best Novella,10,City of Truth, James Morrow ,Legend; St. Martin's
1992,Best Novella,11,Outnumbering the Dead, Frederik Pohl ,Legend; St. Martin's
1992,Best Novella,12,The Mill, Paul Di Filippo ,Amazing Stories Oct 1991
1992,Best Novella,13,Candle, Tony Daniel ,Asimov's Jun 1991
1992,Best Novella,14,Canso de Fis de Jovent, John Barnes ,Analog Jan 1991
1992,Best Novelette,1,All Dracula's Children, Dan Simmons ,The Ultimate Dracula
1992,Best Novelette,2,Fin de Cyclé, Howard Waldrop ,Night of the Cooters: More Neat Stories; Asimov's Dec 1991
1992,Best Novelette,3,Matter's End, Gregory Benford ,Full Spectrum 3
1992,Best Novelette,4,Gold, Isaac Asimov ,Analog Sep 1991
1992,Best Novelette,5,Black Glass, Karen Joy Fowler ,Full Spectrum 3
1992,Best Novelette,6,Miracle, Connie Willis ,Asimov's Dec 1991
1992,Best Novelette,7,Over There, Mike Resnick ,Asimov's Sep 1991
1992,Best Novelette,8,What Continues, What Fails. . . ”,Interzone #54 Dec 1991
1992,Best Novelette,9,A History of the Twentieth Century, With Illustrations”,Asimov's Apr 1991
1992,Best Novelette,10,Mairzy Doats, Paul Di Filippo ,F&SF; Feb 1991
1992,Best Novelette,11,The Better Boy, James P. Blaylock & Tim Powers ,Asimov's Feb 1991
1992,Best Novelette,12,Dispatches from the Revolution, Pat Cadigan ,Asimov's Jul 1991
1992,Best Novelette,13,Understand, Ted Chiang ,Asimov's Aug 1991
1992,Best Novelette,14,Traveling West, Pat Murphy ,Asimov's Feb 1991
1992,Best Novelette,15,Living Will, Alexander Jablokov ,Asimov's Jun 1991
1992,Best Novelette,16,What Eats You, Norman Spinrad ,Asimov's Jul 1991
1992,Best Novelette,17,The Invisible Worm, Brian Stableford ,F&SF; Sep 1991
1992,Best Novelette,18,The Return of Weird Frank, Allen Steele ,Asimov's Dec 1991
1992,Best Novelette,19,A Tip on a Turtle, Robert Silverberg ,Amazing Stories May 1991
1992,Best Novelette,20,Standing in Line with Mister Jimmy, James Patrick Kelly ,Asimov's Jun 1991
1992,Best Novelette,21,The Happy Man, Jonathan Lethem ,Asimov's Feb 1991
1992,Best Novelette,22,Water Bringer, Mary Rosenblum ,Asimov's Mar 1991
1992,Best Novelette,23,Snow on Sugar Mountain, Elizabeth Hand ,Full Spectrum 3
1992,Best Novelette,24,Life Regarded as a Jigsaw Puzzle of Highly Lustrous Cats, Michael Bishop ,Omni Sep 1991
1992,Best Novelette,25,The Will of God, Keith Roberts ,Asimov's Jul 1991
1992,Best Novelette,26,The Ragthorn, Robert Holdstock & Garry Kilworth ,A Whisper of Blood
1992,Best Short Story,1,Buffalo, John Kessel ,Fires of the Past: Thirteen Contemporary Fantasies About Hometowns; F&SF; Jan 1991
1992,Best Short Story,2,Daughter Earth, James Morrow ,Full Spectrum 3
1992,Best Short Story,3,Vinland the Dream, Kim Stanley Robinson ,Asimov's Nov 1991
1992,Best Short Story,4,In the Late Cretaceous, Connie Willis ,Asimov's mid-Dec 1991
1992,Best Short Story,5,Press Ann, Terry Bisson ,Asimov's Aug 1991
1992,Best Short Story,6,Angels in Love, Kathe Koja ,F&SF; Jul 1991
1992,Best Short Story,7,Division by Zero, Ted Chiang ,Full Spectrum 3
1992,Best Short Story,8,Blood Sisters, Greg Egan ,Interzone #54 Dec 1991
1992,Best Short Story,9,The Dark, Karen Joy Fowler ,F&SF; Jun 1991
1992,Best Short Story,10,Winter Solstice, Mike Resnick ,F&SF; Oct/Nov 1991
1992,Best Short Story,11,Dream Cargoes, J. G. Ballard ,Omni Feb 1991
1992,Best Short Story,12,Images, Joe Haldeman ,F&SF; May 1991
1992,Best Short Story,13,One Perfect Morning, With Jackals”,Asimov's Mar 1991
1992,Best Short Story,14,An Outpost of the Empire, Robert Silverberg ,Asimov's Nov 1991
1992,Best Short Story,15,Skinner's Room, William Gibson ,Omni Nov 1991
1992,Best Short Story,16,Bright Light, Big City”,Asimov's Feb 1991
1992,Best Short Story,17,True Love, K. W. Jeter ,A Whisper of Blood
1992,Best Short Story,18,A Walk in the Sun, Geoffrey A. Landis ,Asimov's Oct 1991
1992,Best Short Story,19,Voices, Jack Dann ,Omni Jun 1991
1992,Best Short Story,20,Johnny Come Home, Pat Cadigan ,Omni Jun 1991
1992,Best Short Story,21,Dog's Life, Martha Soukup ,Amazing Stories Mar 1991
1992,Best Short Story,22,Venus Rising on Water, Tanith Lee ,Asimov's Oct 1991
1992,Best Short Story,23,Fidelity, Greg Egan ,Asimov's Sep 1991
1992,Best Short Story,24,Pipes, Robert Reed ,F&SF; Jul 1991
1992,Best Short Story,25,Chu Chai, S. P. Somtow ,The Ultimate Frankenstein
1992,Best Short Story,26,Pogrom, James Patrick Kelly ,Fires of the Past: Thirteen Contemporary Fantasies About Hometowns; Asimov's Jan 1991
1991,Best SF Novel,1,The Fall of Hyperion, Dan Simmons ,Doubleday Foundation
1991,Best SF Novel,2,Earth, David Brin ,Bantam Spectra
1991,Best SF Novel,3,Queen of Angels, Greg Bear ,Warner Questar
1991,Best SF Novel,4,The Vor Game, Lois Mcmaster Bujold ,Baen
1991,Best SF Novel,5,Voyage to the Red Planet, Terry Bisson ,Morrow
1991,Best SF Novel,6,Stranger in a Strange Land [Expanded Edition] (original uncut edition), Robert A. Heinlein ,Ace/Putnam
1991,Best SF Novel,7,The Quiet Pools, Michael P. Kube-Mcdowell ,Ace
1991,Best SF Novel,8,The Difference Engine, William Gibson & Bruce Sterling ,Gollancz
1991,Best SF Novel,9,Jurassic Park, Michael Crichton ,Knopf
1991,Best SF Novel,10,The Ring of Charon, Roger Macbride Allen ,Tor
1991,Best SF Novel,11,Pegasus in Flight, Anne Mccaffrey ,Ballantine Del Rey
1991,Best SF Novel,12,Raising the Stones, Sheri S. Tepper ,Doubleday Foundation
1991,Best SF Novel,13,Pacific Edge, Kim Stanley Robinson ,Unwin Hyman; Tor
1991,Best SF Novel,14,The Hemingway Hoax, Joe Haldeman ,Morrow
1991,Best SF Novel,15,Redshift Rendezvous, John E. Stith ,Ace
1991,Best SF Novel,16,Summertide, Charles Sheffield ,Ballantine Del Rey
1991,Best SF Novel,17,Polar City Blues, Katharine Kerr ,Bantam Spectra
1991,Best SF Novel,18,The World at the End of Time, Frederik Pohl ,Ballantine Del Rey
1991,Best SF Novel,19,Clarke County, Space,Ace
1991,Best SF Novel,20,The Hollow Earth, Rudy Rucker ,Morrow
1991,Best SF Novel,21,The Rowan, Anne Mccaffrey ,Ballantine Del Rey
1991,Best SF Novel,22,In the Country of the Blind, Michael F. Flynn ,Baen
1991,Best SF Novel,23,The Ghost from the Grand Banks, Arthur C. Clarke ,Gollancz; Bantam Spectra
1991,Best SF Novel,24,The Divide, Robert Charles Wilson ,Doubleday Foundation
1991,Best SF Novel,25,Agviq, Michael Armstrong ,Questar
1991,Best SF Novel,26,Heathern, Jack Womack ,Tor
1991,Best Fantasy Novel,1,Tehanu: The Last Book of Earthsea, Ursula K. Le Guin ,Macmillan Atheneum
1991,Best Fantasy Novel,2,Good Omens, Terry Pratchett & Neil Gaiman ,Gollancz; Workman
1991,Best Fantasy Novel,3,Tigana, Guy Gavriel Kay ,Roc
1991,Best Fantasy Novel,4,Only Begotten Daughter, James Morrow ,Morrow
1991,Best Fantasy Novel,5,Thomas the Rhymer, Ellen Kushner ,Morrow
1991,Best Fantasy Novel,6,The Eye of the World, Robert Jordan ,Tor
1991,Best Fantasy Novel,7,The Blood of Roses, Tanith Lee ,Legend
1991,Best Fantasy Novel,8,Servant of the Empire, Raymond E. Feist & Janny Wurts ,Doubleday Foundation
1991,Best Fantasy Novel,9,Drink Down the Moon, Charles De Lint ,Ace
1991,Best Fantasy Novel,10,Rats and Gargoyles, Mary Gentle ,Bantam UK
1991,Best Fantasy Novel,11,Ghostwood, Charles De Lint ,Pulphouse
1991,Best Fantasy Novel,12,Moving Pictures, Terry Pratchett ,Gollancz
1991,Best Fantasy Novel,13,Dealing with Dragons, Patricia C. Wrede ,Harcourt Brace Jovanovich
1991,Best Fantasy Novel,14,Time and Chance, Alan Brennert ,Tor
1991,Best Fantasy Novel,15,In Between Dragons, Michael Kandel ,Bantam Spectra
1991,Best Fantasy Novel,16,Gossamer Axe, Gaèl Baudino ,Penguin/Roc
1991,Best Fantasy Novel,17,Chase the Morning, Michael Scott Rohan ,Orbit
1991,Best Fantasy Novel,18,Castleview, Gene Wolfe ,Tor
1991,Best Novella,1,A Short, Sharp Shock,Mark V. Ziesing; Asimov's Nov 1990
1991,Best Novella,2,Heads, Greg Bear ,"Legend; Interzone #37 Jul 1990, #38 Aug 1990"
1991,Best Novella,3,The Hemingway Hoax, Joe Haldeman ,Asimov's Apr 1990
1991,Best Novella,4,Bones, Pat Murphy ,Asimov's May 1990
1991,Best Novella,5,Lion Time in Timbuctoo, Robert Silverberg ,Axolotl; Asimov's Oct 1990
1991,Best Novella,6,Fool to Believe, Pat Cadigan ,Asimov's Feb 1990
1991,Best Novella,7,Kalimantan, Lucius Shepard ,Legend
1991,Best Novella,8,Skull City, Lucius Shepard ,Asimov's Jul 1990
1991,Best Novella,9,Elegy for Angels and Dogs, Walter Jon Williams ,Asimov's May 1990; Tor
1991,Best Novella,10,Mr. Boy, James Patrick Kelly ,Asimov's Jun 1990
1991,Best Novella,11,Bully!, Mike Resnick ,Axolotl
1991,Best Novella,12,Bwana, Mike Resnick ,Asimov's Jan 1990
1991,Best Novella,13,Naught for Hire, John E. Stith ,Analog Jul 1990
1991,Best Novella,14,Trembling Earth, Allen Steele ,Asimov's Nov 1990
1991,Best Novella,15,Mammy Morgan Played the Organ, Her Daddy Beat The Drum”,Analog Nov 1990
1991,Best Novella,16,Weatherman, Lois Mcmaster Bujold ,Analog Feb 1990
1991,Best Novella,17,The First Since Ancient Persia, John Brunner ,Amazing Stories Jul 1990
1991,Best Novella,18,The Cairene Purse, Michael Moorcock ,Zenith 2
1991,Best Novelette,1,Entropy's Bed at Midnight, Dan Simmons ,Lord John Press
1991,Best Novelette,2,Dr. Pak's Preschool, David Brin ,F&SF; Jul 1990
1991,Best Novelette,3,The Shobies' Story, Ursula K. Le Guin ,Universe 1
1991,Best Novelette,4,Tower of Babylon, Ted Chiang ,Omni Nov 1990
1991,Best Novelette,5,And the Angels Sing, Kate Wilhelm ,Omni May 1990
1991,Best Novelette,6,A Braver Thing, Charles Sheffield ,Asimov's Feb 1990
1991,Best Novelette,7,Invaders, John Kessel ,F&SF; Oct 1990
1991,Best Novelette,8,Piecework, David Brin ,Interzone #33 Jan/Feb 1990
1991,Best Novelette,9,Inertia, Nancy Kress ,Analog Jan 1990
1991,Best Novelette,10,The All-Consuming, Lucius Shepard & Robert Frazier ,Playboy Jul 1990
1991,Best Novelette,11,The Shores of Bohemia, Bruce Sterling ,Universe 1
1991,Best Novelette,12,The Safe-Deposit Box, Greg Egan ,Asimov's Sep 1990
1991,Best Novelette,13,Toward Kilimanjaro, Ian Mcdonald ,Asimov's Aug 1990
1991,Best Novelette,14,The Coon Rolled Down and Ruptured His Larinks, A Squeezed Novel By Mr. Skunk”,Asimov's Aug 1990
1991,Best Novelette,15,Mrs. Byres and the Dragon, Keith Roberts ,Asimov's Aug 1990
1991,Best Novelette,16,UFO, Michael Swanwick ,Aboriginal SF Sep/Oct 1990
1991,Best Novelette,17,Hot Sky, Robert Silverberg ,Playboy Feb 1990
1991,Best Novelette,18,Hyena Eyes, Ray Aldridge ,F&SF; Jun 1990
1991,Best Novelette,19,The Caress, Greg Egan ,Asimov's Jan 1990
1991,Best Novelette,20,Timekeeper, John Morressy ,F&SF; Jan 1990
